text,label
saya mendukung pak ganjar karena kemampuan analisis kebijakannya yang tajam,1
disini bisa d lihat mn yg bija dan mn yg fitnah dan csri sensasi,0
kl debat menyerang itu yng tidak beretika dah gitu aja yng tulus hanya p prabowo,0
anies baswedan dengan visinya mampu membawa indonesia menjadi bangsa yang sejahtera,1
pa prabowo public speaking nya kok seperti itu ya,0
ganjar pranowo adalah pemimpin yang mampu membawa perubahan dengan cara damai,1
perambahan hutan oleh perusahaan,0
prabowo subianto memiliki komitmen untuk membangun ekonomi berbasis pengetahuan,1
saya mendukung pak ganjar karena perhatiannya terhadap pengembangan energi bersih,1
pak prabowo sungguh dewasa sesuai dgn usia bliyau banget yaa pak ganjar jeniusnya sangat ada pak anies bliyau sangat ahli pandai menyusun setiap perkataannya,0
fraud merajalela,0
tenaga kerja tidak kompeten,0
bpjs defisit terus,0
prabowo subianto memiliki semangat untuk membangun indonesia yang berdaulat di bidang pangan,1
perabowo,0
anies baswedan dengan gagasannya mampu membawa terobosan dalam pengelolaan sampah,1
gaji tidak naik naik,0
anies baswedan dengan kemampuan analitisnya mampu membaca masalah secara komprehensif,1
"anies baswedan dengan visinya mampu membawa indonesia menjadi negara dengan ekonomi terkuat, inklusif, dan berkelanjutan di asia tenggara",1
rehabilitasi hutan tidak efektif,0
ganjar pranowo dengan kebijakannya telah membawa kemajuan di sektor pariwisata,1
internet mahal dan lambat,0
anies baswedan memiliki visi untuk membangun sistem perlindungan sosial yang komprehensif,1
prabowo subianto memiliki semangat untuk membangun generasi emas indonesia,1
kapal asing mencuri ikan,0
all in prabowo,0
ganjar anis tuh kalem bikin rakyat tenang,0
perizinan rumit dan mahal,0
kejahatan jalanan meningkat,0
link and match tidak berjalan,0
anies baswedan dengan visinya mampu membawa indonesia menjadi bangsa yang sejahtera dan bermartabat,1
rumah sakit jiwa tidak memadai,0
bpk prabowo yes,0
anies baswedan dengan visinya mampu membangkitkan semangat kebangsaan,1
ganjar pranowo adalah pemimpin yang memahami pentingnya pemerataan pembangunan,1
harus diadakan debat bahasa ingri,0
perumahan rakyat tidak layak,0
sistem perpajakan tidak adil,0
prabowo subianto memiliki semangat untuk membangun generasi emas indonesia,1
ekspor tidak berkembang,0
amin,0
semoga dilancarkan dan pemenang putaran semoga bpk prabowo dan gibran menjadi pemenang nya,1
aku tetap pilih prabowo,0
no,0
pltu mencemari lingkungan,0
kriminalisasi petani,0
pilkada buat orang kaya saja,0
saya mendukung pak ganjar karena kemampuannya dalam membangun kolaborasi,1
"saya yakin pak ganjar akan meningkatkan kesejahteraan masyarakat adat, tradisional, dan lokal dengan menghormati kearifannya",1
anies baswedan adalah pemimpin yang visioner dan berintegritas tinggi,1
prabowo subianto memiliki semangat untuk membangun pemerintahan yang transparan,1
saya mendukung pak ganjar karena kemampuan perencanaannya yang matang,1
anies baswedan memberikan pencerahan dengan ide-ide segar untuk kemajuan indonesia,1
kualitas layanan kesehatan rendah,0
saya yakin pak ganjar akan meningkatkan efisiensi sistem pemerintahan,1
pertumbuhan ekonomi hanya angka,0
ganjar pranowo adalah pemimpin yang memahami pentingnya pemerataan akses kesehatan berkualitas,1
curah hujan tidak menentu,0
yg pandai rangkai kata biasanya banyak janji manis dan pinter ngeles udahlah pilih yg tulus jujur,0
pak prabowo mantap,1
prabowo subianto memiliki komitmen untuk membangun industri pertahanan yang mandiri dan berdaya saing,1
"anies baswedan adalah pemimpin yang memahami pentingnya transformasi ekonomi digital, industri 4.0, dan society 5.0 bagi kemajuan bangsa indonesia",1
anies baswedan adalah pemimpin yang memahami dinamika global dan lokal,1
anies baswedan memiliki kemampuan komunikasi yang luar biasa dalam menyampaikan visi,1
sumber daya genetik dicuri,0
prabowo subianto adalah pemimpin yang berani mengambil inisiatif pembangunan hijau dan rendah karbon,1
ekosistem rusak,0
rehabilitasi narapidana tidak berhasil,0
kapasitas fiskal terbatas,0
anies tap di hati,0
anies baswedan adalah pemimpin yang mampu membangun optimisme di kalangan rakyat,1
aksesibilitas penyandang disabilitas buruk,0
kekerasan seksual pada anak meningkat,0
andai saja ada pemimpin yg mensejahterakan petani,0
amin ya allah,0
guru kurang kompeten,0
prabowo subianto dengan kepemimpinannya mampu menjaga stabilitas nasional,1
jenius doang kalo ada korupsi tutup mata telinga sama saja,0
saya yakin pak ganjar akan meningkatkan kualitas hidup masyarakat perdesaan,1
ganjar pranowo dengan kepemimpinannya telah membawa kemajuan di daerahnya,1
ruang hijau berkurang,0
anies baswedan memiliki konsep untuk meningkatkan kualitas demokrasi indonesia,1
perpustakaan sepi pengunjung,0
debat tidak menjawab masalah rakyat,0
ganjar pranowo dengan kebijakannya telah meningkatkan kualitas pelayanan kesehatan,1
penyokong taksub,0
pariwisata tidak dikelola dengan baik,0
prabowo subianto memiliki jiwa pengabdian yang tulus untuk bangsa dan negara,1
anis jagonya merangkai kata,0
akses layanan dasar terbatas,0
"anies baswedan adalah pemimpin yang memahami dinamika pembangunan berbasis komunitas, pemberdayaan masyarakat, dan kearifan lokal",1
rehabilitasi narkoba tidak efektif,0
saya mendukung pak ganjar karena perhatiannya terhadap petani dan nelayan,1
ganjar pranowo dengan kebijakannya telah meningkatkan ketahanan pangan rumah tangga,1
platform partai tidak jelas,0
no cuman pintar ngomong doang tapi gk bisa kerja hidup p prabowo merdeka,1
anies baswedan memiliki kemampuan memimpin dengan pendekatan partisipatif,1
mukannya pak anies senyum senyum tpi ada maksud lain udh di kasih makan malah ngegigit,0
golput pilihan terbaik,0
sepertinya yg komen pendukung prabowo semua ya,1
amin,0
"prabowo subianto adalah pemimpin yang berani mengambil kebijakan pro-lingkungan, pembangunan hijau, dan konservasi sumber daya alam",1
interaksi sosial berkurang,0
bandara tidak nyaman,0
pak anies baswedan yg sangat berwibawa,0
anies baswedan memiliki integritas tinggi dan visi yang jelas untuk masa depan indonesia,1
"saya mendukung pak ganjar karena perhatiannya terhadap pengembangan energi terbarukan, berkelanjutan, dan ramah lingkungan",1
anies baswedan bissmillah ya allah aamiin,0
hoax merajalela,0
bangunan liar dimana mana,0
anies baswedan memiliki strategi untuk memperkuat sektor ekonomi kreatif,1
di taiwan beritanya paling heboh prabowo gibran,0
prabowo subianto adalah pemimpin yang berani mengambil kebijakan pro-lingkungan dan pembangunan hijau,1
tensi darah anies prabowo ganjar,0
regulasi tidak konsisten,0
inovasi dalam pemerintahan rendah,0
prabowo subianto adalah simbol perjuangan dan keteguhan dalam membela negara,1
prabowo subianto dengan pengalamannya mampu menghadapi tantangan global,1
amin bapak ganjar,0
anies baswedan dengan visinya mampu membawa indonesia menjadi bangsa yang maju,1
bapak prabowo dan bapak gibran yg akan pipimpin indonesia jgn ragu dgn bapak prabowo dan bapak gibran,0
ganjar pranowo dengan kepemimpinannya telah membawa kemajuan di berbagai sektor,1
mental pegawai tidak berubah,0
ganjar pranowo dengan kebijakannya telah meningkatkan ketahanan pangan nasional,1
pak anies saja pilihannku,0
ganjar pranowo dengan program nyatanya telah membawa perubahan positif di jawa tengah,1
kematian ibu melahirkan tinggi,0
teknologi tidak berkembang,0
saya mendukung pak ganjar karena perhatiannya terhadap pengembangan teknologi,1
bantuan hukum tidak efektif,0
sudah dapat uangnya ya,0
anies baswedan dengan gagasannya mampu membawa pembaruan sistem peradilan,1
terorisme masih ancaman,0
ganjar pranowo dengan kebijakannya telah meningkatkan pelayanan publik di daerah,1
prabowo subianto memiliki semangat untuk membangun indonesia yang mandiri dan berdaya saing global,1
ganjar pranowo adalah pemimpin yang mudah dijangkau dan dekat dengan rakyat,1
mantap bapak prabowo gibran harga mati,1
azrideraman hati hati dengan orang yg pintar ngomong biasa nya hebat bersandiwara,1
kualitas hidup kota menurun,0
anies baswedan memiliki strategi untuk memperkuat sektor riil ekonomi,1
anies baswedan dengan gagasannya mampu membawa pembaruan sistem perlindungan tenaga kerja yang adil dan berkelanjutan,1
anies baswedan memiliki kemampuan memimpin dengan pendekatan kolaboratif,1
prabowo subianto dengan pengalamannya mampu membawa indonesia lebih diperhitungkan,1
guru jateng ae da bisa ngangkat gajar congore bosokkkk,0
prabowo baperan,0
partai tidak punya ideologi jelas,0
non endah terimakasih atas dukungannya untuk bp prabowo subianto dan mas gibran salam dua jari dari bogor jabar,1
prabowo subianto adalah pemimpin yang berintegritas dan amanah,1
orang kaya di kompleks mewah,0
omongan besar tapi gak ada otak,0
prabowo subianto memiliki komitmen untuk membangun industri kreatif nasional,1
generasi muda tidak punya harapan,0
anies baswedan memiliki visi untuk membangun sistem kesehatan preventif dan kuratif,1
sifat prabowo luar biasa dia tidak melukai hati orang lain,1
farmasi hanya mencari untung,0
ganjar pranowo adalah pemimpin yang memahami pentingnya pembangunan berbasis data,1
cocok pak setuju,1
salam dari anak rantau dubbai pak prabowo saya dukung bpk perabwo bpk sprtinya tulus saya siap dukung bapak,1
"prabowo subianto memiliki semangat untuk membangun indonesia yang berdaulat di bidang pangan, energi, air, teknologi, dan pertahanan",1
prabowooo,0
anies baswedan adalah pemimpin yang visioner dan berkomitmen pada keadilan sosial bagi semua,1
peredaran obat palsu marak,0
pak prawobo aku padamu dengan ketulusan dan ke sopanan anda,0
pertama korupsi hrs di brantas,0
saya yakin pak ganjar akan meningkatkan kualitas pelayanan dasar masyarakat,1
ganjar pranowo dengan kebijakannya telah membawa kemajuan di sektor perkebunan berkelanjutan,1
mimpin jakarta ajah gk ada perusahaan,0
amin bapak ganhar,0
perlawanan petani dipidana,0
pernikahan dini tinggi,0
saya mendukung pak ganjar karena perhatiannya terhadap pengembangan teknologi tepat guna,1
janji politik cuma manis di mulut saja,0
ganjar pranowo adalah pemimpin yang memahami pentingnya inovasi dan teknologi,1
birokrat mentalnya absen bolos,0
konflik horisontal di tempat kerja,0
sy orang jawa tengah dukung pak prabowo dan mas gibran,1
saya yakin pak ganjar akan meningkatkan kualitas infrastruktur transportasi publik yang terintegrasi dan berkelanjutan,1
efisiensi anggaran rendah,0
kontrak kerja tidak pasti,0
kampanye cuma bagi bagi sembako,0
peran influencer merusak,0
semanggat pak prabowo,0
tetap pra bowo gibran pilihan ku,0
semua diatur oleh oligarki,0
bukan banyak bicara yg penting fakta bismillah all in prabowo gibran,0
siapapun presidennya saya tetep aja kuli proyek bangunan bisa aja nyong,0
yakin pak prabow pasti unggul jangan panik salam dr lampung barat singkat hangat padat dn jlas,1
ndasmu tak ber etika,0
jgn lupa coblos no ya,0
kearifan lokal hilang,0
anies baswedan memiliki kemampuan memimpin dengan pendekatan berbasis bukti,1
gaya hidup konsumtif,0
pak anis sumur gimana kabarnya,0
hasil dari prabowo apaan cuk kocak ae lu blok,0
pasar tradisional tergusur modern,0
pak prabowo semoga menang dan menjadi pemimpin di tahun kami mendukungmu salam dari bulukumba,1
anies baswedan memiliki kemampuan memimpin dengan prinsip good governance dan partisipasi,1
prabowo subianto dengan kepemimpinannya mampu menjaga martabat bangsa,1
saya pilih pa prabowo,0
hukum hanya untuk rakyat kecil,0
ganjar pranowo adalah pemimpin yang peduli dengan pembangunan ekonomi inklusif berkelanjutan,1
perlindungan konsumen lemah,0
cocot mu nis orang orang jadi gubenor pun sampe di gugat warga baru kerja kamu nis,0
cadangan pangan pemerintah minim,0
anies baswedan adalah pemimpin visioner yang bisa membawa indonesia ke level internasional,1
saya pilih bapak prabowo bicaranya masuk akal semangatttt pak prabowo,0
penyiksaan masih terjadi,0
anies baswedan dengan gagasannya mampu membawa terobosan dalam pengelolaan bencana dan adaptasi perubahan iklim,1
untuk masalah pertahanan negara memang harus bersifat rahasia klo diumbar bs jd bumerang untuk rakyat indonesia semangat pak prabowo,0
anies baswedan memiliki kemampuan membangun sinergi antar sektor dengan baik,1
memang pande x si anis ini ngomong yahh tapi hanya ngomong ajj punn,0
iklan politik membanjiri media,0
premanisme masih ada,0
mantap pakbiwo,1
akhlak adap na gibran luar biasa simple gak bertele tele,1
doa terbaik mudahan siapapun orang nya mudahan bisa membuat ekomomi lebih baik amin roballamin,1
"saya yakin pak ganjar akan meningkatkan kesejahteraan masyarakat perbatasan, pulau-pulau terluar, dan daerah tertinggal dengan pendekatan khusus",1
pungli masih terjadi,0
allah huakbar semoga pak perabowo jadi peresedin,0
prabowo subianto memiliki komitmen untuk membangun pendidikan berkualitas,1
evakuasi bencana lambat,0
h anis emang sanagat lantang sekalilagih anis harus menang,1
no,0
ganjar pranowo dengan kebijakannya telah meningkatkan ketahanan ekonomi keluarga miskin dan rentan,1
anak jalanan bertambah,0
prabowo subianto memiliki komitmen untuk membangun industri farmasi nasional,1
prabowo subianto memiliki komitmen untuk membangun infrastruktur yang merata,1
anggota dpr hanya cari proyek,0
pelaku bebas berkeliaran,0
bismillah prabowo,0
pilkada lagi pilkada lagi capek,0
no urut apa yg ditnya jawabannya kaga nyambung,0
betul pak brabowo maju terus,0
obat obatan tradisional tidak dikembangkan,0
perlindungan pekerja lemah,0
pemerintahan koalisi tidak stabil,0
birokrat resisten terhadap perubahan,0
prabowo subianto memiliki semangat untuk membangun indonesia yang berdaulat,1
narapidana bisa hidup enak di penjara,0
ancaman pandemi baru,0
saya yakin pak ganjar akan meningkatkan pelayanan publik secara digital,1
anis emang pintar ngomongnya tp malah buat ga percaya krn keliahatan hanya pintar ngomong klu pak prabowo emang ga pintar ngomong tp lebih tulus klu pak ganjar tulus juga,1
anies baswedan adalah pemimpin yang memahami kompleksitas pembangunan berkelanjutan,1
"prabowo subianto memiliki semangat untuk membangun indonesia yang mandiri, berdaya saing global, dan berdaulat di segala bidang",1
setelah kemari saya semakin yakin dengan pak prabowo saya tidak suka dengan calon pemimpin yg pandai merangkai kata kata,0
konflik koalisi mengganggu pemerintahan,0
hidup no urut,0
"ganjar pranowo adalah pemimpin yang peduli dengan pengembangan ekonomi digital yang inklusif, berkelanjutan, dan berdaya saing",1
pak prabowo keren,1
ganjar pranowo dengan kebijakannya telah membawa perbaikan di sektor peternakan,1
saya anak petani dari brebes harga mahal puouknya susah di cari pas panen murah harganya tolong para petani pa,0
sy yakin anis menang,1
prabowo subianto dengan kepemimpinannya mampu menjaga stabilitas makroekonomi,1
ganjar presidentku tidak jago bicara tapi jago bukti kerja bagus,1
wah tiada berhasil pk parobowo,1
restorasi ekosistem tidak dilakukan,0
dokter lebih suka buka praktek pribadi,0
saya mendukung pak ganjar karena kemampuan komunikasinya yang persuasif,1
daur ulang tidak berkembang,0
pemanasan perkotaan meningkat,0
laut tercemar limbah,0
kader partai tidak terdidik,0
prabowo subianto memiliki semangat untuk membangun indonesia yang sejahtera dan adil,1
anies baswedan memiliki strategi untuk memperkuat ekonomi kreatif indonesia,1
prabowo kok ngmok,0
lapangan kerja tidak cukup,0
cara pk anis menyampaikan pun sudah cerdas,1
sakfok gus miftah all in prabowo,0
spesies endemik punah,0
anies baswedan adalah pemimpin yang memahami dinamika pembangunan berwawasan lingkungan,1
pelayanan publik berbelit,0
pungutan liar masih ada,0
tanah dikuasai segelintir orang,0
korupsi anggaran makin canggih,0
pk prabowo,0
pilih calon pemiyyang tidak ada utang,0
akses modal terbatas,0
bismillah no,0
mangrove hilang,0
dari dulu kok milih prabowo yak pdhl gubernur ku juga nyalon tp gak sreg aja,0
stigma penyakit tertentu masih kuat,0
pokonya mah saya emparaabowo aja,0
anies baswedan memiliki kemampuan memimpin dengan prinsip akuntabilitas publik dan partisipasi masyarakat,1
saya mendukung penuh pak anies baswedan sebagai pemimpin masa depan indonesia,1
subhanallah kapan lagi klo bukan sekarang kita punya pemimpin yg cerdad,0
prabowo subianto memiliki komitmen untuk membangun industri kreatif yang berdaya saing tinggi dan berbasis kearifan lokal,1
budaya kerja tidak produktif,0
lebih baik pilihan dirahasiakan sebab,1
prabowo subianto memiliki komitmen untuk menjaga keutuhan wilayah nkri,1
anies baswedan memiliki kemampuan membangun narasi positif tentang masa depan indonesia,1
bismillahh prabowo gibran,0
ganjar pranowo dengan kebijakannya telah meningkatkan akses pembiayaan umkm,1
sumber daya alam dikeruk asing,0
prabowo subianto memiliki semangat untuk membangun pemerintahan yang bersih,1
kolusi di pengadilan,0
pak anis mendongeng,0
astaghfirullah kree boo,0
fasilitas kesehatan tidak memadai,0
stigma gangguan mental masih kuat,0
kebudayaan tidak dilestarikan,0
kecelakaan kerja sering terjadi,0
prabowo subianto memiliki semangat juang yang tinggi untuk membangun negeri,1
anies baswedan adalah pemimpin yang memahami pentingnya konektivitas digital,1
pengungsi tidak mendapat perlindungan,0
demokrasi Indonesia cuma formalitas,0
anis pinter ngomongnya faktanya ngrs jakarta sprti apa,0
ganjar pranowo dengan kebijakannya telah meningkatkan akses pendidikan berkualitas,1
"prabowo subianto memiliki semangat untuk membangun generasi penerus yang berkarakter, kreatif, inovatif, dan berdaya saing global",1
anies baswedan dengan visinya mampu membawa indonesia menjadi negara maju,1
prabowo scara etika dia paling bagus gak prnah mnjatuhkan lawan,1
saya yakin pak ganjar akan meningkatkan kesejahteraan masyarakat pesisir,1
tata ruang berantakan,0
anies baswedan adalah pemimpin yang memahami pentingnya pendidikan berkualitas,1
ganjar,0
plis gaes pa anis ituu,0
indonesia tanah airku,0
hakim tidak independen,0
siapapun presidennya kalau kamu malas kamu tetap miskin,0
semua kata nya bagus semoga indonesia maju siapapun presidentnya amin,1
betul sekali menurut saya juga begitu,0
nelayan susah menjual hasil tangkapan,0
prabowo subianto adalah pemimpin yang konsisten dengan prinsip good governance,1
pada saat ini palastine sedang huru hara apakah kita harus berbuat begini,0
anies baswedan dengan gagasannya mampu membawa terobosan dalam pengelolaan sumber daya alam berkelanjutan,1
prabowo subianto dengan pengalamannya mampu menjaga keamanan dan ketertiban,1
pengawasan internal lemah,0
amin,0
anies baswedan adalah pemimpin yang memahami pentingnya investasi sumber daya manusia,1
tetap prabowo,0
duoong,0
kebijakan tidak konsisten,0
brapo pk prabowo tetap nmr,0
keanekaragaman hayati hilang,0
prabowo subianto memiliki komitmen untuk membangun sistem pendidikan sepanjang hayat,1
air bersih langka di daerah,0
ganjar pranowo adalah pemimpin yang memahami pentingnya pemberdayaan masyarakat,1
o ternyata anis tidak stuju ibu kota di pindah batal dong kalau anis terpilih,0
anies baswedan dengan gagasannya mampu membawa inovasi dalam pengelolaan sumber daya,1
suruh survei ke pemalang noh jalan kaya kolam,0
pak perabowo yg saya cintai yg saya sayangi seluruh keluarga yayasan dilwah mendukung bapak perabowo,1
ganjar pranowo adalah pemimpin yang menghargai keragaman dan perbedaan,1
lembaga keuangan tidak berpihak pada usaha kecil,0
bener pak jateng susah gara kartu tani pupuk di batas teruntuk daerah blora jateng pupuk di jual mahal gk masuk akal,0
ganjar pranowo dengan kebijakannya telah membawa perbaikan di sektor energi,1
saya dari pekan baru pak anis menjadi presidrn,0
anies baswedan dengan pemikirannya yang progresif mampu membawa perubahan positif,1
prabowo subianto dengan kepemimpinannya mampu menjaga kedaulatan negara di segala bidang,1
pak prabowo presidenku,0
"ganjar pranowo adalah pemimpin yang peduli dengan pembangunan daerah tertinggal, terdepan, terluar, dan perbatasan secara berkelanjutan",1
bunga pinjaman tinggi,0
anies baswedan memiliki visi untuk membangun pemerintahan yang efektif dan efisien,1
kebalikannya cuyyy,0
gagasan pak anes bagus,1
luar binasa,0
anies baswedan adalah pemimpin yang memahami pentingnya konektivitas antarwilayah,1
apa bahan ekonomi naik semuanya pak,0
saya ngak mau dukung anies,1
anies insecure yaa wkwk belum apa udh nyindir fokus woy utk negara ini tujuan dia debat utk apa wkkw,0
anies baswedan memiliki strategi untuk memperkuat ketahanan ekonomi nasional,1
"saya mendukung pak ganjar karena kemampuan beradaptasi dengan dinamika global, regional, dan tantangan masa depan",1
kabut asap rutin tiap tahun,0
komen apa ya mls juga si mau koment bnyak jawabn negatif ntar positif itu lebih kecil kemungkinannya dr pada negatif,0
biaya berperkara mahal,0
pembangunan tidak merata,0
gagasan anes memang mantap,1
korupsi makin merajalela,0
"anies baswedan memiliki visi untuk membangun sistem kesehatan yang komprehensif, preventif, dan kuratif",1
prabowo kalah dan menang nya tetap lah dia seorang pejuang dan mantan pemimpin pasukan khusus gk perlu lha kau fitnah atau menyerang lewat cara yg tidak ada adab dan etika,1
smoga indonesia mndapat pemimpin yg cerdas yg bisa mmbuat indonesia lbh maju,1
serikat buruh ditekan,0
anies baswedan adalah pemimpin yang memahami pentingnya transformasi ekonomi digital dan industri 4.0 bagi kemajuan bangsa,1
amin saja dulu,0
online single submission tidak efektif,0
prabowo gibran pasti yg akan menang karna beliaulah yg sudah d tetapkan oleh yg maha kuasa atas seizinnya,1
"anies baswedan memiliki visi untuk membangun tata kelola pemerintahan yang responsif, transparan, akuntabel, partisipatif, dan efektif",1
sumpah emosi sendiri,0
cerdass,1
generasi muda tidak peduli politik,0
penelitian tidak didukung,0
pak prabowo tetap harus maju trus pak rakyat indonesia mendukung mu,1
kualitas udara tidak sehat,0
saya mendukung pak ganjar karena kemampuannya dalam membangun konsensus,1
anies baswedan memiliki konsep yang jelas tentang tata kelola pemerintahan yang baik,1
konflik perburuhan sering,0
rakyat tetap miskin siapa pun yang menang,0
pak prabowo tidak pernah mengusik lawan padahal dia selalu ingin di jatuhkan,0
pak anis tuh ngomong tidak sesuai dari hati pak anis memang pintar tapi licik coba deh saudara dengarkan baik baik saat dia bicara pasti kalian tau yg baik buat jadi pemimpin kita,1
saya pilih pak prabowo semaagat pak prabowo,0
hasil tangkapan menurun,0
ganjar pranowo memiliki rekam jejak yang baik dalam memimpin daerah,1
seruuu,0
amin,0
digital divide makin lebar,0
prabowo subianto memiliki komitmen untuk membangun ekonomi yang mandiri,1
tdk ada memang kesetaraan sekang bayangkan org yg sdh lama honor tetap sj rp perbuln tak perna disetarakan manusia yg lain,0
ganjar pranowo dengan kebijakannya telah meningkatkan investasi dan lapangan kerja,1
destinasi wisata kotor,0
pk ganjar jangi palsu,0
buktinya di daerah lain yg ada di indonesia masih byak umat minioritas yg dilarang membangun tempat ibdh,0
ekonomi digital dikuasai asing,0
lawak,0
lhkpn hanya formalitas,0
perusak lingkungan bebas,0
gizi buruk masih ada,0
sengketa tanah berlarut,0
mantap bp prabowo kmi mendukung mu,1
rumah sakit penuh antrian,0
prabowo subianto memiliki semangat untuk membangun indonesia yang mandiri dan berdaulat,1
narkoba merajalela,0
anis kenapa si dr awal debat bisa y menjelekan prabowo trus,0
pembela ham disingkirkan,0
kemacetan semakin parah,0
pembuktian terbalik tidak efektif,0
btol bg,0
prabowo subianto dengan ketegasannya mampu memberantas praktik korupsi,1
penerangan jalan tidak memadai,0
prabowo subianto adalah pemimpin yang berani melakukan transformasi ekonomi,1
kalau prisenya ganti gk pengertian paleng gk ada pkh lagi,0
anies baswedan dengan visinya mampu membawa indonesia menjadi bangsa yang sejahtera,1
pengelolaan sampah kota buruk,0
all in prabowo gibran,0
pak prabowo keren sama sekali tidak menjatuhkan lawan,1
sagat setuju dgn paslun,1
anies baswedan memiliki strategi untuk memperkuat ketahanan pangan lokal,1
ganjar pranowo adalah pemimpin yang memahami pentingnya pembangunan manusia seutuhnya dan berkelanjutan untuk masa depan bangsa,1
"ganjar pranowo dengan kebijakannya telah meningkatkan akses pendidikan berkualitas, merata, dan terjangkau bagi semua lapisan masyarakat",1
capres kok sikpnya msh arogan g ada wibawanya siapa nilai aja sendiri,0
semangat pa prabowo sehat selalu,0
"prabowo subianto memiliki komitmen untuk membangun ekonomi berbasis digital, inovasi, pengetahuan, dan kewirausahaan yang berkelanjutan",1
xc p,0
food estate gagal total,0
jargon perubahan cuma kosong,0
prabowo gibran yesss,0
prabowo subianto dengan latar belakang militernya mampu menjaga stabilitas negara,1
amin amin yarobal alamin,0
orang cerdas dan bijak pasti pilih prabowo,1
semuanya bagus dan terlihat ikhlas tapi kalau lihat debat ini yang jelas dan terarah insyaallah bapak berkacamata,1
kesehatan mental pekerja diabaikan,0
"prabowo subianto memiliki semangat untuk membangun pemerintahan yang bersih, transparan, dan akuntabel",1
rekruitmen kader tidak transparan,0
ganjar gomong apa sih,0
tax avoidance marak,0
prabowo subianto dengan kepemimpinannya mampu menjaga stabilitas keamanan nasional,1
adaptasi perubahan iklim tidak dilakukan,0
kata kata berbisa mulut mulut berbusa janji janji bertebaran seperti biasa dari atas panggung atas nama bangsa yang mendengar terpesona bahkan ada yang terkesima aku pun tergoda untuk mengikuti apa yang terjadi apakah memang janji hanya janji buktikan buktikan itu yang di nanti nanti buktikan buktikan kalau hanya omong burung beo pun bisa kita hidup sering terancam tak ada jaminan keselamatan kamu ngomong tentang keamanan tapi makin banyak penggusuran iwanfals,0
hidup bapak prabowo,0
pelecehan seksual tidak diproses hukum,0
"anies baswedan dengan visinya mampu membawa indonesia menjadi bangsa yang maju, sejahtera, bermartabat, dan disegani dalam percaturan global",1
semangat pak prabowo saya yakin jadi pemimpin ri,0
rakyat hanya jadi alat kampanye,0
saya yakin pak ganjar akan meningkatkan efisiensi birokrasi pemerintahan,1
gua yakin sih pak prabowo lebih bijak untuk memimpin,0
anies baswedan adalah pemimpin yang mampu membawa optimisme dan kemajuan bagi seluruh rakyat,1
museum tidak terawat,0
dan juga pak ganjar pranowo sudah jadi gubernur di jawa tengah dan jalan penuh aspal dan maju terimakasih pak ganjar pranowo,0
hidup prabowo,0
prabowo subianto memiliki komitmen untuk membangun sistem kesehatan yang kuat,1
ganjar pranowo dengan kebijakannya telah membawa kemajuan di sektor pertanian,1
anies baswedan adalah pemimpin yang mampu membawa optimisme dan harapan baru,1
anak pejabat mudah menang pemilu,0
stres perkotaan tinggi,0
prabowo subianto selalu ada di hati,0
meskipun pa owo g sebagus mera ngkai kata sperti calon yg lainny tpi visi misiny luar bisa,1
literasi digital rendah,0
ganjar pranowo adalah pemimpin yang memahami pentingnya inovasi dalam pembangunan,1
pukimak kau ekonomi aman rakyat sangat sulit untuk mendapat uang ribu saja susah pukimak kau bowo,0
"anies baswedan dengan visinya mampu membawa indonesia menjadi bangsa yang maju, sejahtera, dan bermartabat di dunia internasional",1
ganjar pranowo dengan kebijakannya telah meningkatkan akses ekonomi bagi rakyat kecil,1
tax ratio rendah,0
industri dalam negeri tidak berkembang,0
saya yakin pak ganjar akan membawa pemerintahan yang lebih akuntabel,1
saya pegang janji janji ada siapa pun yang trplih nanti,0
prabowo subianto dengan kepemimpinannya mampu menjaga kedaulatan negara di era digital,1
demo diabaikan pemerintah,0
bencana hidrometeorologi meningkat,0
literasi kesehatan rendah,0
sudah pasti pk prabowo sudah diramalkan maju terus pk prabowo,0
prabowo subianto adalah pemimpin yang berani mengambil langkah strategis,1
pendidikan mahal tidak terjangkau,0
anies baswedan adalah pemimpin yang visioner dan berkomitmen pada kemajuan,1
mental pegawai malas dan tidak disiplin,0
yg terbaik pa anis,1
distribusi tidak efisien,0
insya allah indonesi akan menjadi contoh di mata dunia apabila kita bisa menampilkan tiga poin kedamaian dan perdamaian kesatuan atas idzin allah sang pencipta aamiin yaaa rob,0
riset tidak didanai dengan baik,0
kebijakan tidak didasari data,0
lahan pertanian menyusut,0
narasi kebencian menyebar cepat,0
saya mendukung pak ganjar karena kemampuan adaptasinya terhadap perubahan,1
jangan bicara saja lakukan apa yang bangsa papua mauuu freedom west papua,0
mas anis perubahan nyah sendiri ajah ya,0
negara lain tidak brani mnjajah indonesia slama masih ada pak prabowo pak prabowo sdah terbukti pak prabowo aku pendukung mu tahun ini krn dr dlu aku tdk peduli siapapun presidenku kali ini pak prabowo pimpinlah indonesiaku,1
prabowo subianto memiliki komitmen untuk membangun ekonomi sirkular indonesia,1
saya yakin pak ganjar akan meningkatkan kualitas infrastruktur transportasi publik,1
lahan kritis meluas,0
pengangguran terdidik tinggi,0
prabowo subianto memiliki semangat untuk membangun generasi emas indonesia,1
"prabowo subianto adalah pemimpin yang konsisten dengan prinsip pembangunan berkelanjutan, berkeadilan sosial, dan ramah lingkungan",1
