text,label
semoga allah menempatkan cawapres yg terbaik utk rakyat indonesia amin ya rabbal alamin,1
mas giran memang muda sendiri tp pintar dan cerdas,1
mantap bpk parbowo,1
semoga indonesa mendapat pemimpin yang amanah yg adil amin,1
pak prabowo,0
dr segi wajah anies kelihatan sekali hanya manis di bibir terlalu menonjol jgn sampe ini jadi pemimpin indonesia bisa rusak berhati lah sama org ini,0
february pas di hari valentine valentine for indonesia,0
dipilih oleh warga dengan sdm rendah,0
pak prabowo lucu banget siiiihhhh imut dan gemessss di samping terharu dengan debatnya tulus untuk rakyat indonesia i love you pak sehat selalu prabowo gibran,0
aamiin ajaah,0
pak anies hebatttt,1
kurang lagu indonesia raya buat pembukaan,0
kok kata nya loncat loncat kayak pocong,0
bapak gemoy lucu,0
buat saya sendiri pak prabowo selalu di hati,0
,0
terima kasih,0
smp kpn pun indonesia tetep aja haus akan korupsi smg bpk prabowo bs trlalisasikan smua amin,0
itu smua prmainan politik tdk brtanggung jawab,0
aturan hukum hrs ditegapkan bkn diuangkan contoh sprt ktp berkas lainnya bs nembak dgn harga mahal trs kemanakan dan untukbapa uang itu,0
wow wow wow panasssss,0
,0
,0
aman gimana pak banyak yg kekurangan tapi manaa ada orang orang seperti pada peduli sama rakyat miskin,0
pokoknya bpk prabowo yg trbk tdk pandai merangkai kata prtanda org jujur,0
setuju yg kerja kerja kerja aja gk punya penghargaan,1
berarti nanti kalau indonesia krisis pangan krisis ekonomi dll cukup di berikan kata mutiara mungkin bisa pulih kembali tanpa tindakan ye kan,0
that s why empunya komentar ini bilang kalau orang pintar ngomong kenapa konotasinya negatif seolah tidak bisa kerja pak anies sudah pernah menjadi pemimpin dki tentu kalau ada krisis kenapa harus skeptis bahwa pak anies tidak bisa mengatasinya kaezalonk memangnya anda juga sudah bisa memastikan bahwa paslon jagoan anda bisa mengatasi krisis dengan baik nantinya,1
setuju,1
deanola xg zr,0
sya tidak setuju org pitar ngmong bisa kerja ada istilah tongkosong nyaring bunyi nya itu arti y org banyak ngmong tidak ada isi nya,0
setuju,1
kalo gitu ambil simpelnya lu kerja dimanapun itu lu pinter ngomong tapi kinerja lu nol kebawah ga akan membawa dampak apapun toh bagaimana mau maju kalo hanya omongan yg di tonjolkan wajar banyak yg bilang yg penting bukti bukan cuma omongan gausah munafik bahkan lu hidup kalo miskin tapi di janjikan kaya terus ga juga kaya pasti lu menagih janji dong haduh please jangan cetek pemikiran ya karna lu pinter omong doang mending jadi motivator aja deh,0
no urut yg ke the best,0
sabun kau anis,0
prabowo gibran pasti menang,1
si paling mengusung howeeek,0
kalau bisa perhatikan pahlawan devisa juga pra tkw jga ingin di akui sebagai pahlawan devisa penyumbang negara no di indonesia knpa di negara sendiri sulit mencari pekerjaan yang layak krna fisik dan usia knpa ada batasan umur d negara sendri mencari kerja tolong perhatikan kami pra tkw yg masih ingin bekerja malah di hina orang sebagai babu,0
coba kamu pikirkan lampung barat pesisir barat kabupaten bengkunat belimbing ganjarr kawuu,0
coba ke lampung barat bengkunat pesisir barat coba di perbaiki jalan kami sembako di murahkan seluruh sembako saja itu kami sudah sangat bangga,1
pak prabowo jangan ngehina pak anis aku serumah dukung pak ganjar pranowo semangat pak kami mendukung pak ganjar pranowo,1
p prabowo ttp di hati meski beliau tak pandai merangkai bahasa tapi sy yakin hatinya cinta nkri,0
perbowo no,0
allah kamu aniss ngancam yang memilih urut urutt,0
anis pintar ngomong stateme anis profikatif,1
selalu suka jawaban pak anies selalu menjelaskan dengan rinci dan mudah dipahami,1
semangat buat pak prabowo sugianto,0
pak parobowo akan selalu dihatiii semoga menang untuk bapak prabowooo,1
saya sebagai rakyat indonesia selalu berharap kepada pemimpin pemimpin berilah tempat untuk pemuda dalam berkerja dan yg mau berkarya dan lebih tegas dalam menangani korupsi karna hama yg ada di negara ini adalah para koruptor,1
dari awal debat visi nya kok malah nyinyir ya,0
masih gemes mbak,0
melihat komen tentang air saya benar benar berharap pendidikan dapat diakses segala kalangan semoga yang terbaik untuk indonesia yang terpilih,1
,0
w cm eh x,0
pendukung anis,1
nanti kalo rakyat kekurangan ekonomi dikasih kata mutiara aja kaliya pas darurat militer nanti musuhnya di kasih kata motivasi spya mundur trus org pinter ngomong tuh nnti pas kinerjanya buruk bisa di manipulatif am dia,0
staywithme cerdas,1
staywithme kalo begini harusnya orang bisu bisa ikut nyapres dong ya kan ge perlu kata atau ga perlu di adain debat capres sekalian,0
mass aniss mass aniss all in,0
wow manis kata nya anis gak ada buktinya,0
pak prabowo saya tunggu foto bapak dipajang di dinding kelas pak,0
siapapun presidentnya mohon perluas lapangan pkerjaan karna kami para perantau di luar negri sngat ingin bkrja di negara sendiri,0
ganjarrrr menangg,1
just watch this debat n i feel sorry for him,0
pak ganjar sekali main ke pemalang petarukan jawa tngah ke pantai sumur pandan pak daerah pemalang masih banyak jalan yg rokel,0
hebat pak brabowo,1
pak probowo yg terhormt saya berkomentr knp bpk bilng jgn munafik knp bpk sendri yg munafik dan knp bpk gk bisa membela rakyt bahkn bpk mau jdi mentri dan sekrng bpk di psngkn sama anknya sendri apkh itu bpk vknya mnuafik yg telh mendukung bpk saat demo untuk menyusulkn pendpt tp waktu di gedung dpr bpk ada tp bpk diam bknya bpk tdk mnuafik dan sekrng mulai berkta mnis lg untuk menjdi calon pemimpin,1
pedalaman kalimantan barat tidak pernah di perhatikan,0
amin pemimpin masa depan ri,0
omdoo ajj anisss,0
orang nya tidak tau sama didikan kelas vekgas,0
bp wowo kan udah jadi mentri tp di papua ga selesai selesai tuh masalah,0
anisss banyak omong ganjar banyak jawab tetap prabowo bro,0
no no bsanya hnya mencelah hadehhhh pak anis hnya pandai merangkai kata tdk bsa bekerja pak ganjar bsanya hnya bsa mengkritik hadehhh tdk tahu yg sbnrnya terjadi,0
calon no urut dan sama sama tidak jelas,1
masyalloh pk anis baswedan berkualitas inilah sosok pemimpin,0
ttp probowo and gibran,0
fix pilih mudah an dia amanah kami berharap tikus korupsi dewan perwakilan rampok di musnahkan,0
salfok banget sama mbak host nya,0
benarkah korupsi akan punah,0
pilih prabowo gibran,0
aku tetep pak prabowo,0
hidup anies baswedan hidup,0
menurut penilaian sy secara pribadi hanx pak prabowo yg pantas jd pemimpin krn tdk melukai capres lain,1
pak prabowo,0
saya dr malaysia sokong pak ganjar dgn pak anies ya salam,0
siapapun para pemimpin yang akan terpilih semua rakyat indonesia meminta dahulukanlah kepentingan rakyat karena tampa dukungan penuh dari rakyat maka lahirlah seorang pemimpin,1
sikap dan tutur bahasa tetap prabowo,0
hidup prabowo,0
all in prabowo bismillah,0
mudah han perjanjian tidakseperti skrimpasung bukti dan kenyataan yang kami harapkan,0
prabowo,0
kami warga bandung tetap dukung gama hidup gama,1
omongan emang gampang blm tentu mampu menjalankann,0
somoga menang halam dulilah,1
balikin beasiswa gw anies,0
ingat ucapan almarhum gusdur hanya prabowo lah yang tulus mncintai rakyat,0
anies terbaik diantara yg baik,1
wowo jangankan urus negara keluarganya aja bubar,0
dia gak terima kalah terus,0
semangat pk prabowo,0
kya liat gus miftah di belakang,0
ngeri anies bicaranya tp tidak sesuai dengan tindakannya liat dr rekam jejak dl jadi gouvernour wkwkwkwk ucapnya manis pisan hati hati kawan jangan kemakan omongan yg manis,0
saya serukan kepada seluruh anak bangsa di negri tercinta indonesia ini perhatikan si anies da ganjar yg bisanya menyudutkan mencela menghujat pak prabowo mereka tidak mencerminkan sebagai pemimpin yg kita banggakan mari kita lihat dan menyelama sifat dan pribadi pak prabowo beliau serius untuk bangun bangsa ini dan mempertahankan nkri hati dengan seorang penjilat dan pecundang seperti si anies sok pintar pandai bicara tapi tak punya moral dan ahlak yg bisanya hanya nyinyirin lawan politiknya saya ingatkan untuk pak ganjar jangan ikut an untuk memojokan pak prabowo bila pak ganjar ingin ada dihati masyarakat dan untuk anies jijik saya melihat dan mendengar celotehanya anies pembual anies penjilat anis pecundang anies penghujat apa yg ada pada anies semua nol besaaar dan pembohong,0
ayok yg mayoritas tani kita dukung pak perabowo biar kita cari pupuk gampang,1
q denger pidato pak prabowo langsung netes air mata subhanallah pak anda luar biasa bismillahirrahmanirrahim akan lbh maju di bawah pimpinan bpk prabowo bpk gibran,1
luar biasa pak prabowo bismillahirrahmanirrahim ya pak,1
bismillah allahu akbar mari memili anis aja hasil demokrasi cerdas jujur berkarakter kedepan apalagi mks,1
pak anis terbaik,1
,0
ya allah lindungilah bpk prabowo dri orang sirik,0
ga tega liat prabowo klo waktunya ngmong,0
selamat datang,0
bodoh kalian yg mendukung prabowo dri gaya bicarax aja kya tdk berakhlak,0
saya pilih ganjar,0
yg yel yel keluarin ganggu berisik,0
cinta pak prabowo untuk nkri harga mati,0
kami sangat senang klo negara ini d pegang bpk prabowo,0
kita dukung prabowo gibran,1
saya hanya minta kepada bapa calon prisiden jangan lh anda persulit tentang pekerjaan di indonesia,0
aku pilih ganjar guys,0
,0
taiwan hadir insya allah bapak prabowo gibran pasti menang saya di belakang anda amin ya allah amin,1
aku sihh pissss ajaaa btw ada yg tau rekomendasi aplikasi penghasil uang tambahan,0
semangat pak prabowo dari dulu saya tetap mendukung bapak semoga bapak terpilih amiiin,1
selamat berjuang dan semoga bapak prabowo sehat selalu,0
bapak prabowo mohon jangan banyak berdebat karna yakin dan pasti aku pendukungmu,1
solawat jibril,0
barang siyapa yg merendahkan lawan nya didepan umum jikadiya sabar diyalah yg lebih tinggi darajatnya ini bukan pemilihan untuk solat tapi untuk memajukan rakyat indonesia ayokita pilih yg tidak ter molok siyapun yg jadi itulah yg punya tanggung jawab,0
pak prab anda hanya ngomong sebentar atas terpotongnya kata bapak atas waktu yg diberikan kami sudah memahami maksud bapak,0
prabowo prabowo menanggapi menjawab pertanyaan dengan meminham kata capres lain kashsn kamu tanya a jawab b,1
maju trus pak de prabowo saya mendukung anda untuk memimpin negara ini,1
ya allah pak prabowo bner bgt kita harus brantas korupsi smpe ke akar nya supaya indonesia makin maju,0
prabowo,0
bismillah prabowo menang,1
pak ganjar sangat tepat pak anies brilliant pak prabowo sangat licin sulit ditangkap dan pintar menggunakan kesimpulan dari hasil pikiran kedua kompetitornya,1
maju terus pak prabowo ghibran untuk indonesia maju,0
minimal kalo laki laki janji nya di tepatin lah wkwkwk,0
apa tuh sy boleh tau,0
pak prabowo keren mau menerima masukan walau itu dari rival the best lah,1
nyali manusia disezuaikn kecerdasan berpikirnya,1
sombong sekali klo kmu bicara prabowo dan kmu klo debat kmu tdk ada apa nya dri pak anis dan gerak gerik anda kayak waria,0
masik pd ya yng mas item pak gemoy semangat terus walau selalu di serang biar terlihat cupu tp asli nya suhu sumatra mendukung pak gemoy,1
bismillah bapa gemoy ku persidenku bismillah,0
negara ini butuh orang yang tulus dan jujur itu kunci spaya negara maju bukan yang pandai bicara dan pintar tapi malah bisa membuat negara ini tidak maju kenapa saya bilang demikian karena rakyat akan kesusahan sejahtera klo pemimpin nya pandai bicara dan pintar tapi gak punya kejujuran dan ketulusan hati mengurus negara ini,1
lucu pak probowo ini,0
purworejo prabowo ini pendukungnya,1
klo bapak prabowo terpilih tolong disetiap perubahan swasta dicek apakah hak dan adalah sedikitnya untuk melindungi pekerja,0
hidup pak prabowo,0
siapapun yg bakal terpilih menjadi capres dan cawapres ditahun kami sebagai masyarakat sangat berharap bisa memberantas bandar pengedar narkoba karena ditempat kami banyak masyarakat yg mengeluh sering terjadi kehilangan barang barang berharga dan tidak lain pelaku dari kasus pencurian tersebut adalah para pencandu narkoba dan kami pun sebagai masyarakat sangat kawatir apabila masyarakat disekitar kami terpengaruh terhadap hal seperti itu dan yg ke infrastruktur mengenai akses lalu lintas setiap kendaraan banyak masyarakat yg mengeluh mengenai akses lalu lintas dijalan yg hancur dan menghambat proses lalu lintas kendaraan karena masih banyak jalan provinsi yg belum diaspal kususnya didaerah kami dari tingkat desa kecamatan menuju tingkat kabupaten ketapang provinsi kalbar,0
di belakang anis yang bener tulisan bukan koruptor jangan di pampang nanti malu lo pakde,0
bila org suka cengengesan sangat berbahaya buat pe mimpin indonesi,0
jendral kerja bukan bayaj bicara,0
anis pintar ngomong cuman buktinya gmn ya,1
all in pak prabowo,0
pak parabowo dihatiku,0
all in peabowo gibran,0
anis jadi gara gar prabowo kacang lupa kulitnya,0
kaki mau pengkor bergaya orang dak sadar diri lama setruk kalau tidak jadi petinggi d neggri ri,0
prabowo luar biasa,1
pa anis sumur gimana kabarnya,0
seng pnting kerja jujur berantas korupsi bisa melindungi rakyat jgn cm omongg aja,0
prabowo santun,0
anis itu dosen besar jikalau tidak bisa jalur bicara nya cara tdk kalah bicara ga bakalan bisa ngajarin anak buahnya dong,0
maju pak anis,0
tolong jika masih ada pertanyaan jangan mengabaikan pekerjaan migra indonesia,1
prabowooo,0
kami butuh kejujuran bukan janji semata,0
geblek tambah geblek sekesai kalian simpatik,0
saya kasih tau pak ginanjar anda sampai kemajuan tapi daerah anda aja ngak maju,0
ngak masuk lgi pak prabowo misi anda ituuu sudah kadaluasa pak,0
orang cerdas dan bijak pasti pilih prabowo,1
semanggat pak prabowo,0
di taiwan beritanya paling heboh prabowo gibran,0
,0
sekarang hati saya pindah ke pak prabowo gibrang di kroyok gk papa pak yang penting tgl nanti pasti menang,1
kmi dukung prabowo pak gibran,1
bismillah ganjar mahfud menang,1
prabowo ok maju pk prabowo,0
coba cari calon lain,0
pemimpin yg tegas jiwa bpk prabowo sangat tegas tidak pernah menjatuhkan satu sama lain terus berjuang yakin jatim suara untuk no prabowo gibran pantang tunduk kepala,1
prabowo kok ngmok,0
doa terbaik mudahan siapapun orang nya mudahan bisa membuat ekomomi lebih baik amin roballamin,1
anis teori gedabrus omong kosong,0
mantap bp prabowo kmi mendukung mu,1
parabowo,0
insyaallah amin,0
dari panggung ini kita dapat mengenal mana capres yang mampu menguasai panggung dengan pendapat dan solusi yang luar biasa semoga allah memberi kita pemimpin yang amanah amin,1
siapapun yang terpilih pikirkan kami nakes yang masih bersetatus tks khusus nya di lampung utara,0
ganjar love u,0
siapapun president nya semua baik yg penting amanah,1
prabowo slalu di hati,0
prabowo pasti menang semangat pak,1
yg di brantas ya kelurga cendana itu di usut mbahwo,0
pak prabowo sungguh dewasa sesuai dgn usia bliyau banget yaa pak ganjar jeniusnya sangat ada pak anies bliyau sangat ahli pandai menyusun setiap perkataannya,0
melet nis,0
like ini khusus all in pa prabowo,0
bravooo prabowoo,0
penyokong taksub,0
saya anak petani dari brebes harga mahal puouknya susah di cari pas panen murah harganya tolong para petani pa,0
jujur aja pak prabowo berapa orang kamu culik selama hidupmu jawab,0
mana serangan pajar yah wkwkwk,0
sangat rame sukses sllu,0
golput aja lah,0
sayang kakek bowo yg di buat gk brdaya coba anis yg di bikin gak brdaya saya yakin prsen gk akan seheboh dan sepanik ini pak lurah,0
apa yg di pikirka probowo sebetul nya sy pusing liak,0
jepol pak anis luar biasa kata yang kita papar kan,1
pak anis bagus jawaban pertanyannya tepak dan akuraf saya bangga liak pak,1
p,0
banyakkk ngomong juga anissss,0
tp kenyataannya banyak sekali penindasan bagi kaum minoritas di daerah jawa sana pak bahkan sampai viral penindasan itu,0
maaf kalo masalah papua ganjar dn anis hanya tau bicara saja pak prabowo lebih paham atas semua itu kenapa sya menyatakan seperti itu karna sy adalah orang papua,0
smangat pak prabowo,0
padu pak anies,0
prabowo prabowo,0
pak prabowo berkata dengan jujur tanpa ada hati yang buruk,0
pak anies atitude nya baik amin,1
materi perangkaian kata pa anis sangat bagus sampe bingung itu kata kata manis atau apa,1
bissmillah pk anis amin,0
pilih calon pemiyyang tidak ada utang,0
all in prabowo,0
aku tetap pak prabowo semoga menjidi pemipin yang amanh dan di beri kesehatan kesejaterahan amin yak allah,0
kami sekeluarga siap mendukung pak probowo pak probowo kami siap mendukung,1
apa bahan ekonomi naik semuanya pak,0
siapapun yang menjadi pemimpin saya do a yang terbaik,1
yg heran dlm debat ini kenapa harus saling menjatuhkan pak anis pak anis gimana rakyat bisa percaya klo pemimpin kita saja saling menjatuhkan dan mejelek an makun yakin pak prabowo yg lebih baik dan tidak pernah menjatuhkan lawannya,1
all in prabowo,0
buktinya di daerah lain yg ada di indonesia masih byak umat minioritas yg dilarang membangun tempat ibdh,0
salam dari anak rantau dubbai pak prabowo saya dukung bpk perabwo bpk sprtinya tulus saya siap dukung bapak,1
rakyat indonesia pandai memilih kliatan ketulusan dari muka,0
anis kosong,0
pak anis kata katanya manis,0
baru liat pembukaan debat untuk sampaikan visi misi malah di buka buat menyudutkan paslon lain cara kotor yg pernah di gunakan untuk memenjarakan orang indonesia butuh pemimpin yg bisa membawa perubahan bukan cuap ngawur,0
sepertinya yg komen pendukung prabowo semua ya,1
saya pilih pak prabowo klw di pilem yg pandai bicara dia peng hianat yg jujur di singkirkan,0
rakyat tuh pintar jadi bisa menilai mana yg baik mana yg tidak disni saya liat pak prabowo dipojokan padahal sebagian pemimpin kedepannya tuh lebih baik dan tidak saling menjatuhkan memojokkan yg lain gimana negara ini bisa maju klo saja dpt pemimpin yg tidak bener pasti rakyat kecewa,1
pak anis tuh ngomong tidak sesuai dari hati pak anis memang pintar tapi licik coba deh saudara dengarkan baik baik saat dia bicara pasti kalian tau yg baik buat jadi pemimpin kita,1
hahahahaja eee masyarakat papua jangan pilih prabowo dia adalah pembunuh papua,0
kaulah ulahnya panglima pembunuh papua,0
prabowo menang inssaallh,1
jika prabowo jadi president maka indonesia akan lebih mundur,0
pak prabowo,0
kok percaya aniez beginilah tanpa dara,1
klo negara adil gk mungkin pak anis bisa berdiri di situ,1
belum ke tempat kami pak,0
saya berdoa smg bpk brabowo bisa jadi pemimpin indonesia maju trus bpk brabowo,0
,0
kok aku lihat debat visi misi kok jelek kan lawan pak anis dan pak ganjar lucu anda hanya pak prabowo aja yang benar maju tanpa menjelekkan lawan,0
di pegang aja,0
pakkkk probowoooooo,0
siapapun presidennya nanti yg pnting jujur dn amanah,0
rakyat faham cara berpolitik yang sehat pak aniiiss,0
,0
pak prabowo di hati,0
hanya allah yg tau,0
jangan bicara saja lakukan apa yang bangsa papua mauuu freedom west papua,0
betul bang setuju saya pak anis tuh memang pintar dlm bicara tapi licik tidak sesuai dari hati tanpa sadar pak anis lawannya sangat cerdas rakyat pasti kecewa dpt pemimpi yg tidak bener,1
pa anis sangat cocok untuk perubah bicaranya bukan untuk jadi penguasa,0
mukanya gk di pake tuh yg ituh,0
semangat pak prabowo saya yakin jadi pemimpin ri,0
harus diadakan debat bahasa ingri,0
bpk prabowo yes,0
pak prabowo smogha mnjdi pemimpin yg mulia,0
mantap pak prabowo,1
pernyataan visi misi pak anies saya menilai pantas untuk didukung untuk rakyat indonesia kita jangan memilih pemimpin yang hanya kepentingan pribadi atau ambisi kita harus betl liat calonnya makanya kpu buat debat karena kita mu nilai semua calon,1
pa prabowo,0
brapo pk prabowo tetap nmr,0
anis pintar ngmng aja,1
sekali lagi all in prabowo,0
kalau prisenya ganti gk pengertian paleng gk ada pkh lagi,0
plis gaes pa anis ituu,0
saya masi ingat jelas pak ganjar membatalkan pildun u,1
siapapun yg jadi pemimpin bangsa indonesia semoga jadi yg ter baik itu doa rakyat kecil amiiiiiinnnn,1
calon preside q bro bpk prabowo mantap,1
ayo pilih lokalan indonesia,0
semangat bapak ku prabowo selalu,0
moga bpk prabowo jadi persiden indonesia amin,0
,0
tenang ajaya bapak prabowo walaupun bapak nantihasil terpilih ataupun tidak terpilih maumenang kalah sayatetap tetap mendukung orang yg untuk kata yg tinggi tidak beraarti kalah,1
disini bisa d lihat mn yg bija dan mn yg fitnah dan csri sensasi,0
pak ganjar ramah banget,0
kami masih ingat kasus ektp,0
semoga dilancarkan dan pemenang putaran semoga bpk prabowo dan gibran menjadi pemenang nya,1
yg dukung prabowo like disini,1
asline pak ganjar iki apik tapi gak seneng karo kui lho emak nyengit kui,0
sehat selalu pak prabowo,0
visi misi pak ganjar bagus sih,1
pak prabowo selalu di depan,0
ko kebnyaknn menanggapi no knp jd trs yg diserang knp ngga serang an mlh seperti ke ada kong kalikong,1
sy orang jawa tengah dukung pak prabowo dan mas gibran,1
r anies high school education quality he s is smart enough good to be president for blessings from god,0
bapak anis ini hebat banget scra teori tp biasanya org yg pinter ngmg aja itu prakteknya gak sejalan sm apa yg d omongin,1
kasus apa,0
kmi dri sumatra barat mendukung impian ku bapak prbowo,1
hidup bapak prabowo,0
klo adu argumen mungkin yg bukan prof pasti kalah klo adu ketulusan hati gk tau lah,0
semoga bapak no di restui yg maha kuasa amiin,0
bagiku siapapun pemimpin nya tdk berpengaruh pda khidupanku,0
t,0
saya pilih bapak prabowo bicaranya masuk akal semangatttt pak prabowo,0
anis doang tah yg ga salam hormat pas masukk wkwk,0
mantap bapak prabowo tp jgn kepancing itu bener apa yg bapak prabowo tp kancang lupa kulitnya ya pak,1
perjuangkan misi visinya pak prabowo gibran saya pendukungmu,1
all in prabowo,0
aku wong mu bos,0
anis kenapa si dr awal debat bisa y menjelekan prabowo trus,0
p,0
semoga niat baik masing allah kabulkan untuk bp negara kita dan kita rakyat tetap rakyat siapapun nanti yang menang kita terima dengan hati iklas dan mudah mudahan kita punya pemimpin negara yang terbaik amanah dan soleh juga,1
sumpah emosi sendiri,0
mantap pak anis semoga negara kita lebih maju jika pemimpin kita yang lebih peduli kebawah lagi kami setuju degan pisimisi pak anis,1
mukannya pak anies senyum senyum tpi ada maksud lain udh di kasih makan malah ngegigit,0
pak prabowo semoga menang dan menjadi pemimpin di tahun kami mendukungmu salam dari bulukumba,1
prabowo insyaallah r,0
prabowo tidak pandai bicara tapi saya yakin beliau berani berkorban buat rakyat pak ganjar mnurut saya juga bagus baik mementingkan rakyat juga tapi saya takut yg di belakangnya,1
no cuman pintar ngomong doang tapi gk bisa kerja hidup p prabowo merdeka,1
all in prabowo,0
undang kerja pak di perjuangkan bnyk pnganguran susah cari duit,0
siapa pun yg menang nanti harapan saya semoga lebih memperhatikan rakyat kecil yg msh banydk membutuh kn bantuan dr segi aoa pun walau pemimpin uya baik belom tentu pemerintahan d bawah nya sependapat karna kita sbgi rakyat kecil tdk bisa apa pun,1
untuk ganjar pisi misih nya,0
insya allah mudah an bisa terlaksana amin,0
tenang pak ganjar nyantai pendukungmu berjjer d blkang maju terus dmi rakyat indonesia,1
,0
bravo ganjar mahfud,0
pak prabowo pasti menang,1
yang pertama saya lihat kepemimpinan dan kinerja sebelum nya itu lah no tentang debat ni itu pelangkap bisa saja lupa dengan janji nya suatu saat nanti,0
anies gk pantes blas,0
korupsi harus di hukum mati,0
no kelihatan banget ingin menjatuh kan no terlihat sombong,0
prabowo subianto selalu ada di hati,0
omongan besar tapi gak ada otak,0
apa janji politik buat saya mana janji nengara dalam permainanan ini apa politik kira saya tidak tau tentang apa dlm permainan ini torang sarwdy simaibang,0
prabowo maju,0
saya pilih pak prabowo semaagat pak prabowo,0
semua kata nya bagus semoga indonesia maju siapapun presidentnya amin,1
semoga peabowo menang,1
widihhh sipaling hooh,0
ganjar,0
benar itu bapa calon perden smoga jadi,0
papua dukung prabowo,1
,0
anis kbayak bicara tongkosong ga ada bukti,0
pak prabowo mas gibran menang yesssss pasti menang indonesia maju,1
selalu mencari kesalahan tanpa bercermin haha maluuu pak aniss pak ganjar,0
apa cuma saya yg merasa kalau anis sama ganjar ada jiwa pemimpin nya penyampaian nya seprti seuai judul no lebih cenderung emosinal sperti debat kaki menit mengenaskan,0
,0
al in prabowoo,0
pak ganjar itu sdh menyakiti hati seluruh rakyat indonesia beliau pute ulu dalang gagalnya piala dunia u diindonesia,0
yang berkompensi ke capres anis dan ganjar,0
anis ini pembual jago ngomong doang,0
sehat terus pak prowo,0
walpun aku tidak bisa ikut pemilihan ttp prabowo semonga mnng dan seht sellu prabowo orang yang sabr,0
prabowo gibran yesss,0
ganjar manis di bibir endingnya bohong sama kayak anis bohooonh hoooonh,0
pak anies baswedan yg sangat berwibawa,0
gajih buruh yang pasti mah perhatikan,0
bettul s x pak anies baswedan,0
subhanalloh pa anis semoga bp jadi pemimpin negara yg jujur amanah sayang sama masarakat kecil amiiin,0
lawan kalah telak kalian cukup diam namun cukup bermakna untuk kita menyimpulkan mana yg baik untuk pemimpin negri kita prabowo gibran,1
pk ganjar jangi palsu,0
perabowo,0
pak prabowo mantap,1
halo pak wowo,0
pak prabowo gak ada aleman seperti anis pak prabowo mantap dan tegas karena didikan nkri,1
pak prabowo tetap harus maju trus pak rakyat indonesia mendukung mu,1
omongan anis seperti parfum isi ulang wangi nya cuma se saat jd pikir sendiri rakyat indonesia gk bodoh ckp orang orang di dki aja yg lo bodoh bodoh in oke,0
all in prabowo,0
perbanyaki utang negara,0
anis bicara tentang hukum dia aja pernah korupsi dana pendidikan,0
eleh udah lh pak prabowo omong kosong nya,0
saya pegang janji janji ada siapa pun yang trplih nanti,0
amin bapak ganjar,0
amin bapak ganjar,0
amin bapak ganhar,0
memang betul selain itu pandai ber ikluasi belaka betul memang tukang fitnah,0
debat kok sling menjatuhkan,0
wah tiada berhasil pk parobowo,1
pak prabowo,0
menjatuhkan lawan menjelaskn visi mis ceramag,1
gagasan pak anes bagus,1
kita hrs bangun kedamaian dan perdamaian persatuan,0
gibran sopan bgt,0
yang terpili nanti pasti yg terbaik disisi allah insya allah kita tidak bisa berpikir yg tidak positip jagalah kedamaian dan persatuan aamiin,1
anis dan ganjar tdak pantas jdi pemimpin ngra ini,1
yang tulus dan cinta sama rakyat indonesia kata gusdur itu pak prabowo kata nya gk pernah meleset,0
gagasan anes memang mantap,1
semoga pk anisa sehat selalu,0
pak prabowo lah yang plng pntas memimpen rakyat indonesia gk cmk pintar ngomong dan ngedabus kyk anis,1
anis jagonya merangkai kata,0
klomok apa klempok pak,0
prabowo okokokok,0
rakyat tahu siapa yang punya mobil sendiri ngak rentalan,0
,0
,0
mantap bapak prabowo gibran harga mati,1
maju trus pak prabowo gibran,0
all in prabowo sekeluarga anisbaswedan begitu awam nya mengenai pertahanan negara pak ganjar belum waktunya pak,0
hidup no urut,0
siapapun presidennya kalau kamu malas kamu tetap miskin,0
insya allah indonesi akan menjadi contoh di mata dunia apabila kita bisa menampilkan tiga poin kedamaian dan perdamaian kesatuan atas idzin allah sang pencipta aamiin yaaa rob,0
tetapi apabila kita abaikan tiga poin tersebut bisa jadi allah murkah panasnya laut merah menjangkau indonesia maka dengan itu harus berpikir lebi waras jangan sampai menjadi kenyataan semoga kita semua bisa mengoreksi diri harus lebih mendekat kpd sang pencipta insya allah indonesia akan dilindungi ole allah aamiin yaaa rob,1
cukup sekian dulu kami bisa komentar muda mudahan ada petunjuk dari allah yang lebi baik kedepan insya allah indonesia dilindungi dari segala ancama lnsya allah aamiin,1
lu tau dari mana,0
hidup no,0
allah huakbar semoga pak perabowo jadi peresedin,0
anis emang pintar ngomongnya tp malah buat ga percaya krn keliahatan hanya pintar ngomong klu pak prabowo emang ga pintar ngomong tp lebih tulus klu pak ganjar tulus juga,1
pak perabowo yg saya cintai yg saya sayangi seluruh keluarga yayasan dilwah mendukung bapak perabowo,1
tida setju,0
,0
indonesia tanah airku,0
gw yakin yang menang no,1
pak prabowo subianto gibran,0
bowo lain di tanya lain di jawab,0
pak perabowo tetap taun,0
tetap dukung puan,1
kalo bohong gua kepret lu,0
saya cuma mau menyampaikan di rumah sakit para petugasnya hanya mengutamakan yg beruang klk orang miskin di oper sana sini ada aja syaratnya yg kurang lengkap pasien kesakitan gak di pedulikan,0
jgn bnyak janji pak ganjar,0
pa prabowo subianto juara aminnnn ya robal al amin,0
btol bg,0
betul sekali menurut saya juga begitu,0
,0
tdk ada memang kesetaraan sekang bayangkan org yg sdh lama honor tetap sj rp perbuln tak perna disetarakan manusia yg lain,0
bapak ganjar nomor urut,0
pa prabowo,0
hidup no,0
